ds,y
2016-09-17,7.95
2016-09-18,50.35
2016-09-19,23.32
2016-09-20,14.84
2016-09-21,8.48
2016-09-22,10.600000000000001
2016-09-23,13.25
2016-09-24,7.95
2016-09-25,45.580000000000005
2016-09-26,23.85
2016-09-27,12.72
2016-09-28,8.48
2016-09-29,10.07
2016-09-30,12.72
2016-10-01,8.32
2016-10-02,52.0
2016-10-03,27.04
2016-10-04,17.68
2016-10-05,8.84
2016-10-06,10.4
2016-10-07,12.48
2016-10-08,8.32
2016-10-09,49.92
2016-10-10,24.44
2016-10-11,14.040000000000001
2016-10-12,9.36
2016-10-13,9.88
2016-10-14,13.52
2016-10-15,7.800000000000001
2016-10-16,49.4
2016-10-17,23.400000000000002
2016-10-18,14.56
2016-10-19,8.32
2016-10-20,9.36
2016-10-21,11.96
2016-10-22,7.28
2016-10-23,46.800000000000004
2016-10-24,25.48
2016-10-25,14.56
2016-10-26,7.800000000000001
2016-10-27,9.36
2016-10-28,11.440000000000001
2016-10-29,7.800000000000001
2016-10-30,44.72
2016-10-31,26.0
2016-11-01,19.76
2016-11-02,10.4
2016-11-03,11.96
2016-11-04,14.56
2016-11-05,8.32
2016-11-06,49.92
2016-11-07,30.68
2016-11-08,17.68
2016-11-09,6.76
2016-11-10,9.88
2016-11-11,14.56
2016-11-12,8.84
2016-11-13,50.440000000000005
2016-11-14,37.96
2016-11-15,19.76
2016-11-16,10.4
2016-11-17,11.440000000000001
2016-11-18,16.12
2016-11-19,8.84
2016-11-20,52.0
2016-11-21,35.36
2016-11-22,21.84
2016-11-23,11.96
2016-11-24,35.36
2016-11-25,26.0
2016-11-26,10.92
2016-11-27,48.36
2016-11-28,35.36
2016-11-29,20.8
2016-11-30,10.4
2016-12-01,10.080000000000002
2016-12-02,18.48
2016-12-03,8.4
2016-12-04,42.56
2016-12-05,28.000000000000004
2016-12-06,15.120000000000001
2016-12-07,8.96
2016-12-08,10.64
2016-12-09,16.240000000000002
2016-12-10,7.840000000000001
2016-12-11,42.00000000000001
2016-12-12,34.160000000000004
2016-12-13,20.720000000000002
2016-12-14,10.080000000000002
2016-12-15,9.520000000000001
2016-12-16,15.120000000000001
2016-12-17,11.200000000000001
2016-12-18,50.96000000000001
2016-12-19,35.84
2016-12-20,19.6
2016-12-21,10.64
2016-12-22,11.200000000000001
2016-12-23,20.720000000000002
2016-12-24,43.68000000000001
2016-12-25,56.00000000000001
2016-12-26,31.92
2016-12-27,26.880000000000003
2016-12-28,11.200000000000001
2016-12-29,11.760000000000002
2016-12-30,11.760000000000002
2016-12-31,12.32
2017-01-01,38.279999999999994
2017-01-02,31.9
2017-01-03,11.6
2017-01-04,8.12
2017-01-05,7.539999999999999
2017-01-06,8.7
2017-01-07,27.259999999999998
2017-01-08,51.04
2017-01-09,20.299999999999997
2017-01-10,8.7
2017-01-11,6.38
2017-01-12,6.959999999999999
2017-01-13,8.7
2017-01-14,30.74
2017-01-15,57.99999999999999
2017-01-16,37.12
2017-01-17,7.539999999999999
2017-01-18,5.8
2017-01-19,5.8
2017-01-20,6.38
2017-01-21,13.34
2017-01-22,40.019999999999996
2017-01-23,23.779999999999998
2017-01-24,4.64
2017-01-25,3.4799999999999995
2017-01-26,3.4799999999999995
2017-01-27,3.4799999999999995
2017-01-28,3.4799999999999995
2017-01-29,5.22
2017-01-30,5.8
2017-01-31,3.4799999999999995
2017-02-01,1.7999999999999998
2017-02-02,2.1
2017-02-03,2.25
2017-02-04,2.6999999999999997
2017-02-05,9.15
2017-02-06,15.0
2017-02-07,2.85
2017-02-08,2.1
2017-02-09,1.7999999999999998
2017-02-10,1.5
2017-02-11,1.5
2017-02-12,1.3499999999999999
2017-02-13,1.5
2017-02-14,1.2
2017-02-15,1.3499999999999999
2017-02-16,1.2
2017-02-17,1.2
2017-02-18,1.2
2017-02-19,1.2
2017-02-20,1.05
2017-02-21,1.2
2017-02-22,1.2
2017-02-23,1.2
2017-02-24,1.05
2017-02-25,1.2
2017-02-26,1.2
2017-02-27,1.2
2017-02-28,1.65
2017-03-01,5.279999999999999
2017-03-02,5.52
2017-03-03,8.04
2017-03-04,7.8
2017-03-05,7.319999999999999
2017-03-06,7.4399999999999995
2017-03-07,6.84
2017-03-08,7.4399999999999995
2017-03-09,12.0
2017-03-10,11.879999999999999
2017-03-11,9.12
2017-03-12,6.96
2017-03-13,6.4799999999999995
2017-03-14,6.12
2017-03-15,6.12
2017-03-16,5.3999999999999995
2017-03-17,4.92
2017-03-18,4.32
2017-03-19,4.4399999999999995
2017-03-20,4.8
2017-03-21,4.68
2017-03-22,4.56
2017-03-23,4.32
2017-03-24,4.4399999999999995
2017-03-25,4.08
2017-03-26,4.32
2017-03-27,4.68
2017-03-28,4.8
2017-03-29,4.4399999999999995
2017-03-30,4.2
2017-03-31,4.08
2017-04-01,1.26
2017-04-02,1.05
2017-04-03,1.05
2017-04-04,1.26
2017-04-05,1.26
2017-04-06,1.26
2017-04-07,1.05
2017-04-08,1.05
2017-04-09,1.05
2017-04-10,1.26
2017-04-11,1.26
2017-04-12,1.26
2017-04-13,1.26
2017-04-14,1.47
2017-04-15,1.26
2017-04-16,1.47
2017-04-17,1.47
2017-04-18,1.47
2017-04-19,1.68
2017-04-20,2.31
2017-04-21,2.52
2017-04-22,1.68
2017-04-23,1.68
2017-04-24,2.1
2017-04-25,2.31
2017-04-26,2.73
2017-04-27,7.14
2017-04-28,21.0
2017-04-29,13.229999999999999
2017-04-30,4.62
2017-05-01,7.000000000000001
2017-05-02,4.550000000000001
2017-05-03,3.43
2017-05-04,3.0100000000000002
2017-05-05,2.87
2017-05-06,2.66
2017-05-07,2.5200000000000005
2017-05-08,2.5200000000000005
2017-05-09,2.5900000000000003
2017-05-10,2.24
2017-05-11,2.31
2017-05-12,2.5200000000000005
2017-05-13,2.31
2017-05-14,2.24
2017-05-15,2.31
2017-05-16,2.3800000000000003
2017-05-17,2.24
2017-05-18,2.1
2017-05-19,2.1
2017-05-20,2.1
2017-05-21,2.1700000000000004
2017-05-22,2.1
2017-05-23,2.5200000000000005
2017-05-24,2.24
2017-05-25,2.24
2017-05-26,2.0300000000000002
2017-05-27,1.8900000000000001
2017-05-28,1.9600000000000002
2017-05-29,2.0300000000000002
2017-05-30,2.1700000000000004
2017-05-31,2.1
2017-06-01,4.4399999999999995
2017-06-02,4.26
2017-06-03,4.32
2017-06-04,4.38
2017-06-05,4.5
2017-06-06,5.16
2017-06-07,4.74
2017-06-08,4.68
2017-06-09,4.68
2017-06-10,4.32
2017-06-11,4.4399999999999995
2017-06-12,4.5
2017-06-13,4.68
2017-06-14,4.4399999999999995
2017-06-15,4.26
2017-06-16,4.56
2017-06-17,4.32
2017-06-18,4.4399999999999995
2017-06-19,4.56
2017-06-20,5.04
2017-06-21,4.92
2017-06-22,5.16
2017-06-23,5.34
2017-06-24,4.74
2017-06-25,4.9799999999999995
2017-06-26,4.5
2017-06-27,6.0
2017-06-28,4.5
2017-06-29,4.5
2017-06-30,4.38
2017-07-01,3.43
2017-07-02,4.2
2017-07-03,3.6400000000000006
2017-07-04,3.5700000000000003
2017-07-05,3.6400000000000006
2017-07-06,4.130000000000001
2017-07-07,3.8500000000000005
2017-07-08,3.99
2017-07-09,4.340000000000001
2017-07-10,3.99
2017-07-11,4.130000000000001
2017-07-12,4.0600000000000005
2017-07-13,4.340000000000001
2017-07-14,3.7100000000000004
2017-07-15,3.99
2017-07-16,4.340000000000001
2017-07-17,4.340000000000001
2017-07-18,4.83
2017-07-19,4.62
2017-07-20,5.040000000000001
2017-07-21,4.83
2017-07-22,4.48
2017-07-23,4.970000000000001
2017-07-24,4.9
2017-07-25,5.390000000000001
2017-07-26,5.32
2017-07-27,5.8100000000000005
2017-07-28,5.95
2017-07-29,6.510000000000001
2017-07-30,7.000000000000001
2017-07-31,6.44
2017-08-01,5.4
2017-08-02,5.6000000000000005
2017-08-03,8.8
2017-08-04,11.600000000000001
2017-08-05,7.4
2017-08-06,9.0
2017-08-07,6.800000000000001
2017-08-08,6.6000000000000005
2017-08-09,8.4
2017-08-10,12.4
2017-08-11,17.0
2017-08-12,13.4
2017-08-13,15.600000000000001
2017-08-14,9.600000000000001
2017-08-15,7.4
2017-08-16,7.0
2017-08-17,8.200000000000001
2017-08-18,10.0
2017-08-19,13.0
2017-08-20,19.200000000000003
2017-08-21,9.200000000000001
2017-08-22,9.4
2017-08-23,6.800000000000001
2017-08-24,8.6
2017-08-25,10.4
2017-08-26,14.200000000000001
2017-08-27,20.0
2017-08-28,11.600000000000001
2017-08-29,9.0
2017-08-30,8.8
2017-08-31,11.600000000000001
2017-09-01,9.6
2017-09-02,8.4
2017-09-03,11.4
2017-09-04,8.4
2017-09-05,8.4
2017-09-06,9.0
2017-09-07,14.399999999999999
2017-09-08,20.4
2017-09-09,7.8
2017-09-10,41.4
2017-09-11,22.2
2017-09-12,15.6
2017-09-13,7.8
2017-09-14,10.2
2017-09-15,13.2
2017-09-16,6.6
2017-09-17,40.199999999999996
2017-09-18,22.8
2017-09-19,13.799999999999999
2017-09-20,7.199999999999999
2017-09-21,9.0
2017-09-22,12.6
2017-09-23,8.4
2017-09-24,60.0
2017-09-25,33.0
2017-09-26,23.4
2017-09-27,11.4
2017-09-28,13.2
2017-09-29,16.2
2017-09-30,8.4
2017-10-01,57.99999999999999
2017-10-02,26.68
2017-10-03,17.98
2017-10-04,8.7
2017-10-05,11.02
2017-10-06,15.659999999999998
2017-10-07,7.539999999999999
2017-10-08,50.459999999999994
2017-10-09,26.099999999999998
2017-10-10,17.98
2017-10-11,9.28
2017-10-12,11.6
2017-10-13,15.659999999999998
2017-10-14,7.539999999999999
2017-10-15,48.72
2017-10-16,24.36
2017-10-17,14.499999999999998
2017-10-18,8.7
2017-10-19,9.28
2017-10-20,14.499999999999998
2017-10-21,7.539999999999999
2017-10-22,46.98
2017-10-23,24.939999999999998
2017-10-24,16.24
2017-10-25,7.539999999999999
2017-10-26,9.28
2017-10-27,11.6
2017-10-28,6.959999999999999
2017-10-29,46.98
2017-10-30,22.04
2017-10-31,19.139999999999997
2017-11-01,10.34
2017-11-02,11.28
2017-11-03,15.979999999999999
2017-11-04,7.989999999999999
2017-11-05,42.769999999999996
2017-11-06,30.549999999999997
2017-11-07,15.979999999999999
2017-11-08,8.459999999999999
2017-11-09,9.87
2017-11-10,15.04
2017-11-11,7.52
2017-11-12,45.589999999999996
2017-11-13,30.549999999999997
2017-11-14,15.51
2017-11-15,8.459999999999999
2017-11-16,9.87
2017-11-17,14.569999999999999
2017-11-18,7.989999999999999
2017-11-19,47.0
2017-11-20,31.02
2017-11-21,17.39
2017-11-22,9.87
2017-11-23,29.61
2017-11-24,22.09
2017-11-25,8.459999999999999
2017-11-26,41.36
2017-11-27,27.729999999999997
2017-11-28,15.51
2017-11-29,8.93
2017-11-30,9.399999999999999
2017-12-01,14.499999999999998
2017-12-02,7.539999999999999
2017-12-03,38.86
2017-12-04,28.999999999999996
2017-12-05,18.56
2017-12-06,8.7
2017-12-07,9.86
2017-12-08,15.659999999999998
2017-12-09,8.12
2017-12-10,42.919999999999995
2017-12-11,33.64
2017-12-12,21.459999999999997
2017-12-13,9.86
2017-12-14,10.44
2017-12-15,13.34
2017-12-16,16.24
2017-12-17,56.26
2017-12-18,37.12
2017-12-19,18.56
2017-12-20,9.86
2017-12-21,10.44
2017-12-22,11.6
2017-12-23,17.98
2017-12-24,57.99999999999999
2017-12-25,43.5
2017-12-26,26.099999999999998
2017-12-27,11.02
2017-12-28,9.86
2017-12-29,11.02
2017-12-30,12.18
2017-12-31,51.62
2018-01-01,25.76
2018-01-02,10.080000000000002
2018-01-03,6.16
2018-01-04,5.6000000000000005
2018-01-05,6.720000000000001
2018-01-06,20.160000000000004
2018-01-07,47.6
2018-01-08,15.680000000000001
2018-01-09,6.16
2018-01-10,5.040000000000001
2018-01-11,5.040000000000001
2018-01-12,6.16
2018-01-13,23.520000000000003
2018-01-14,56.00000000000001
2018-01-15,19.6
2018-01-16,5.6000000000000005
2018-01-17,4.48
2018-01-18,5.040000000000001
2018-01-19,5.040000000000001
2018-01-20,10.64
2018-01-21,40.32000000000001
2018-01-22,21.840000000000003
2018-01-23,4.48
2018-01-24,3.9200000000000004
2018-01-25,3.3600000000000003
2018-01-26,3.3600000000000003
2018-01-27,3.3600000000000003
2018-01-28,5.040000000000001
2018-01-29,3.3600000000000003
2018-01-30,2.8000000000000003
2018-01-31,3.3600000000000003
2018-02-01,2.25
2018-02-02,2.4
2018-02-03,3.0
2018-02-04,10.049999999999999
2018-02-05,15.0
2018-02-06,3.0
2018-02-07,2.25
2018-02-08,1.95
2018-02-09,1.7999999999999998
2018-02-10,1.5
2018-02-11,1.5
2018-02-12,1.5
2018-02-13,1.3499999999999999
2018-02-14,1.2
2018-02-15,1.2
2018-02-16,1.2
2018-02-17,1.2
2018-02-18,1.05
2018-02-19,1.2
2018-02-20,1.2
2018-02-21,1.3499999999999999
2018-02-22,1.2
2018-02-23,1.3499999999999999
2018-02-24,1.2
2018-02-25,1.2
2018-02-26,1.2
2018-02-27,1.5
2018-02-28,1.5
2018-03-01,6.720000000000001
2018-03-02,8.680000000000001
2018-03-03,9.24
2018-03-04,8.4
2018-03-05,8.680000000000001
2018-03-06,7.840000000000001
2018-03-07,7.5600000000000005
2018-03-08,7.000000000000001
2018-03-09,8.260000000000002
2018-03-10,9.38
2018-03-11,8.260000000000002
2018-03-12,8.680000000000001
2018-03-13,12.46
2018-03-14,14.000000000000002
2018-03-15,11.200000000000001
2018-03-16,9.100000000000001
2018-03-17,9.66
2018-03-18,8.680000000000001
2018-03-19,7.98
2018-03-20,7.840000000000001
2018-03-21,7.5600000000000005
2018-03-22,7.700000000000001
2018-03-23,7.280000000000001
2018-03-24,6.300000000000001
2018-03-25,6.300000000000001
2018-03-26,6.720000000000001
2018-03-27,7.000000000000001
2018-03-28,7.420000000000001
2018-03-29,6.86
2018-03-30,6.16
2018-03-31,5.32
2018-04-01,1.54
2018-04-02,1.54
2018-04-03,1.54
2018-04-04,1.76
2018-04-05,1.54
2018-04-06,1.54
2018-04-07,1.32
2018-04-08,1.32
2018-04-09,1.54
2018-04-10,1.54
2018-04-11,1.54
2018-04-12,1.54
2018-04-13,1.76
2018-04-14,1.54
2018-04-15,1.54
2018-04-16,1.76
2018-04-17,1.54
2018-04-18,1.76
2018-04-19,2.42
2018-04-20,2.64
2018-04-21,1.98
2018-04-22,1.98
2018-04-23,2.2
2018-04-24,2.42
2018-04-25,2.86
2018-04-26,8.58
2018-04-27,22.0
2018-04-28,13.64
2018-04-29,4.4
2018-04-30,2.64
2018-05-01,7.000000000000001
2018-05-02,4.760000000000001
2018-05-03,4.83
2018-05-04,4.340000000000001
2018-05-05,3.8500000000000005
2018-05-06,3.7100000000000004
2018-05-07,3.6400000000000006
2018-05-08,3.7100000000000004
2018-05-09,3.5000000000000004
2018-05-10,3.3600000000000003
2018-05-11,3.3600000000000003
2018-05-12,3.22
2018-05-13,3.1500000000000004
2018-05-14,3.1500000000000004
2018-05-15,3.43
2018-05-16,3.0100000000000002
2018-05-17,3.08
2018-05-18,2.9400000000000004
2018-05-19,2.87
2018-05-20,3.1500000000000004
2018-05-21,2.9400000000000004
2018-05-22,3.3600000000000003
2018-05-23,5.390000000000001
2018-05-24,5.6000000000000005
2018-05-25,4.2
2018-05-26,3.5000000000000004
2018-05-27,3.43
2018-05-28,2.9400000000000004
2018-05-29,3.6400000000000006
2018-05-30,3.0100000000000002
2018-05-31,3.22
2018-06-01,4.68
2018-06-02,4.4399999999999995
2018-06-03,4.8
2018-06-04,4.8
2018-06-05,5.7
2018-06-06,5.279999999999999
2018-06-07,5.16
2018-06-08,4.92
2018-06-09,4.68
2018-06-10,4.62
2018-06-11,4.68
2018-06-12,5.16
2018-06-13,4.68
2018-06-14,4.38
2018-06-15,4.38
2018-06-16,4.32
2018-06-17,4.26
2018-06-18,4.14
2018-06-19,4.68
2018-06-20,4.2
2018-06-21,4.38
2018-06-22,4.32
2018-06-23,4.32
2018-06-24,4.38
2018-06-25,4.4399999999999995
2018-06-26,6.0
2018-06-27,4.859999999999999
2018-06-28,4.56
2018-06-29,4.4399999999999995
2018-06-30,4.02
2018-07-01,3.6400000000000006
2018-07-02,3.43
2018-07-03,3.5700000000000003
2018-07-04,3.43
2018-07-05,3.3600000000000003
2018-07-06,3.5000000000000004
2018-07-07,3.43
2018-07-08,3.9200000000000004
2018-07-09,3.8500000000000005
2018-07-10,4.0600000000000005
2018-07-11,4.62
2018-07-12,4.2
2018-07-13,4.2
2018-07-14,4.130000000000001
2018-07-15,4.48
2018-07-16,4.550000000000001
2018-07-17,4.69
2018-07-18,4.62
2018-07-19,4.760000000000001
2018-07-20,4.9
2018-07-21,4.83
2018-07-22,5.250000000000001
2018-07-23,5.390000000000001
2018-07-24,5.670000000000001
2018-07-25,5.53
2018-07-26,5.8100000000000005
2018-07-27,5.74
2018-07-28,5.8100000000000005
2018-07-29,6.580000000000001
2018-07-30,6.790000000000001
2018-07-31,7.000000000000001
2018-08-01,5.29
2018-08-02,8.97
2018-08-03,12.42
2018-08-04,7.36
2018-08-05,8.51
2018-08-06,6.44
2018-08-07,5.98
2018-08-08,6.44
2018-08-09,13.8
2018-08-10,23.0
2018-08-11,12.88
2018-08-12,13.34
2018-08-13,8.05
2018-08-14,6.9
2018-08-15,6.9
2018-08-16,9.200000000000001
2018-08-17,13.8
2018-08-18,16.560000000000002
2018-08-19,15.180000000000001
2018-08-20,8.74
2018-08-21,8.280000000000001
2018-08-22,7.590000000000001
2018-08-23,8.74
2018-08-24,12.88
2018-08-25,19.55
2018-08-26,18.630000000000003
2018-08-27,13.34
2018-08-28,9.200000000000001
2018-08-29,9.200000000000001
2018-08-30,11.73
2018-08-31,17.48
2018-09-01,10.37
2018-09-02,12.2
2018-09-03,9.15
2018-09-04,9.76
2018-09-05,10.37
2018-09-06,16.47
2018-09-07,23.79
2018-09-08,9.76
2018-09-09,61.0
2018-09-10,29.89
2018-09-11,23.18
2018-09-12,8.54
2018-09-13,11.59
2018-09-14,15.86
2018-09-15,7.32
2018-09-16,52.46
2018-09-17,28.06
2018-09-18,16.47
2018-09-19,8.54
2018-09-20,9.76
2018-09-21,17.08
2018-09-22,7.32
2018-09-23,51.24
2018-09-24,25.009999999999998
2018-09-25,17.69
2018-09-26,7.32
2018-09-27,9.15
2018-09-28,14.64
2018-09-29,6.71
2018-09-30,48.8
2018-10-01,29.150000000000002
2018-10-02,18.700000000000003
